Sucursal,Producto,Año,Mes,Unidades_vendidas,Ingreso_total,Costo_total
Sucursal Sur,7 Up,2022,3,2027,2979169.31,2255065.34
Sucursal Sur,Pepsi,2022,3,7358,18730843.97,13180715.53
Sucursal Norte,Coca Cola,2022,4,11558,42128510.87,27922219.26
Sucursal Norte,Fanta,2022,4,1347,1559985.98,1214486.72
Sucursal Norte,Sprite,2022,4,6311,13590228.8,9244212.87
Sucursal Norte,7 Up,2022,4,2271,3556950.45,2524853.9
Sucursal Norte,Pepsi,2022,4,8787,21798998.87,16419026.29
Sucursal Centro,Coca Cola,2022,4,12019,41986404.78,27368301.86
Sucursal Centro,Fanta,2022,4,1163,1309403.12,835885.25
Sucursal Centro,Sprite,2022,4,6822,17128816.51,12314369.92
Sucursal Centro,7 Up,2022,4,2071,3329040.8,2168679.97
Sucursal Centro,Pepsi,2022,4,7293,17714683.02,12383598.1
Sucursal Sur,Coca Cola,2022,4,12815,45440445.83,35893895.86
Sucursal Sur,Fanta,2022,4,1219,1437915.76,1011921.97
Sucursal Sur,Sprite,2022,4,6571,15271604.84,9304559.82
Sucursal Sur,7 Up,2022,4,2443,3677340.17,2524859.27
Sucursal Sur,Pepsi,2022,4,8692,21788146.87,16297741.23
Sucursal Norte,Coca Cola,2022,5,11751,41172094.57,28734015.64
Sucursal Norte,Fanta,2022,5,1246,1449730.11,989322.85
Sucursal Norte,Sprite,2022,5,5892,13236864.47,9821727.99
Sucursal Norte,7 Up,2022,5,2302,3184344.07,2072897.43
Sucursal Norte,Pepsi,2022,5,8450,18880800.28,13465192.35
Sucursal Centro,Coca Cola,2022,5,11457,35696802.92,24991512.27
Sucursal Centro,Fanta,2022,5,1241,1436435.28,987575.91
Sucursal Centro,Sprite,2022,5,6417,15715200.74,12205976.38
Sucursal Centro,7 Up,2022,5,2455,3387966.16,2549524.27
Sucursal Centro,Pepsi,2022,5,7710,18874758.26,14330721.73
Sucursal Sur,Coca Cola,2022,5,12627,40577628.44,29198351.27
Sucursal Sur,Fanta,2022,5,1260,1467720.54,1052481.08
Sucursal Sur,Sprite,2022,5,5920,13417273.77,9751326.55
Sucursal Sur,7 Up,2022,5,2435,3578321.56,2550669.49
Sucursal Sur,Pepsi,2022,5,8651,22910050.71,16018211.01
Sucursal Norte,Coca Cola,2022,6,11622,35422675.1,25258123.84
Sucursal Norte,Fanta,2022,6,1256,1500453.43,1145303.26
Sucursal Norte,Sprite,2022,6,7001,15688700.14,11719959.85
Sucursal Norte,7 Up,2022,6,2026,2827477.12,1965103.72
Sucursal Norte,Pepsi,2022,6,8762,21015958.16,14128234.64
Sucursal Centro,Coca Cola,2022,6,12656,45741105.24,35778580.39
Sucursal Centro,Fanta,2022,6,1165,1322219.63,969101.48
Sucursal Centro,Sprite,2022,6,6303,14344958.84,10468111.34
Sucursal Centro,7 Up,2022,6,2045,2774001.01,1709765.5
Sucursal Centro,Pepsi,2022,6,7585,20039841.69,12965621.36
Sucursal Sur,Coca Cola,2022,6,11490,38649316.4,23625403.1
Sucursal Sur,Fanta,2022,6,1219,1368113.66,895107.06
Sucursal Sur,Sprite,2022,6,5851,12481528.74,9870123.11
Sucursal Sur,7 Up,2022,6,2066,3297184.09,2007206.96
Sucursal Sur,Pepsi,2022,6,8797,19763906.69,14349848.16
Sucursal Norte,Coca Cola,2022,7,11978,44050794.98,28532243.19
Sucursal Norte,Fanta,2022,7,1221,1505788.51,1018683.59
Sucursal Norte,Sprite,2022,7,6109,14713321.77,8860163.84
Sucursal Norte,7 Up,2022,7,2140,3110898.86,1908692.08
Sucursal Norte,Pepsi,2022,7,7356,17266698.67,12956348.67
Sucursal Centro,Coca Cola,2022,7,11052,39738669.87,27950397.46
Sucursal Centro,Fanta,2022,7,1240,1424633.42,1139439.19
Sucursal Centro,Sprite,2022,7,6451,16175456.76,11494408.2
Sucursal Centro,7 Up,2022,7,2045,3054220.77,2077028.28
Sucursal Centro,Pepsi,2022,7,8741,20385523.44,14275770.94
Sucursal Sur,Coca Cola,2022,7,12436,40491953.81,27937929.52
Sucursal Sur,Fanta,2022,7,1360,1625350.75,1030171.86
Sucursal Sur,Sprite,2022,7,7095,17701890.87,12236570.98
Sucursal Sur,7 Up,2022,7,2314,3432785.61,2241031.13
Sucursal Sur,Pepsi,2022,7,8658,20850017.2,16214238.86
Sucursal Norte,Coca Cola,2022,8,12979,47727611.11,36077399.61
Sucursal Norte,Fanta,2022,8,1405,1742502.84,1178054.32
Sucursal Norte,Sprite,2022,8,6808,15275097.7,9410139.1
Sucursal Norte,7 Up,2022,8,2243,3080101.71,1942870.01
Sucursal Norte,Pepsi,2022,8,7934,17727702.49,13134219.22
Sucursal Centro,Coca Cola,2022,8,13132,46625027.39,32495706.49
Sucursal Centro,Fanta,2022,8,1322,1554596.05,1056398.6
Sucursal Centro,Sprite,2022,8,5851,13117880.81,10486122.9
Sucursal Centro,7 Up,2022,8,2358,3471985.86,2688463.48
Sucursal Centro,Pepsi,2022,8,7500,19573437.12,12535117.46
Sucursal Sur,Coca Cola,2022,8,12003,44149400.79,27382943.48
Sucursal Sur,Fanta,2022,8,1175,1245199.87,904737.4
Sucursal Sur,Sprite,2022,8,6030,13309501.9,10242267.04
Sucursal Sur,7 Up,2022,8,2190,3244159.37,2330880.74
Sucursal Sur,Pepsi,2022,8,7660,19051526.19,14246703.58
Sucursal Norte,Coca Cola,2022,9,11027,39035690.82,24073894.09
Sucursal Norte,Fanta,2022,9,1261,1455384.53,1055980.39
Sucursal Norte,Sprite,2022,9,6678,15862257.58,10477348.77
Sucursal Norte,7 Up,2022,9,2376,3872897.45,2686088.2
Sucursal Norte,Pepsi,2022,9,8764,20954353.61,16410717.98
Sucursal Centro,Coca Cola,2022,9,11896,42307794.86,32567232.16
Sucursal Centro,Fanta,2022,9,1293,1477068.93,997662.66
Sucursal Centro,Sprite,2022,9,6204,14528436.09,9509203.89
Sucursal Centro,7 Up,2022,9,2098,2915541.18,2256601.29
Sucursal Centro,Pepsi,2022,9,8437,18952954.47,13290336.32
Sucursal Sur,Coca Cola,2022,9,12875,47606537.47,31567614.95
Sucursal Sur,Fanta,2022,9,1204,1423754.04,928449.99
Sucursal Sur,Sprite,2022,9,6613,14504640.59,9196806.42
Sucursal Sur,7 Up,2022,9,2416,3833569.84,2775513.27
Sucursal Sur,Pepsi,2022,9,7868,18250318.94,12670401.5
Sucursal Norte,Coca Cola,2022,10,11436,35079525.12,23658459.17
Sucursal Norte,Fanta,2022,10,1199,1336317.45,880531.02
Sucursal Norte,Sprite,2022,10,7064,17454274.28,10853194.49
Sucursal Norte,7 Up,2022,10,2051,2812049.48,1705956.7
Sucursal Norte,Pepsi,2022,10,7764,20659217.73,14785564.24
Sucursal Centro,Coca Cola,2022,10,12858,43596785.74,30588006.78
Sucursal Centro,Fanta,2022,10,1399,1771984.1,1242075.59
Sucursal Centro,Sprite,2022,10,6355,13464534.57,10439685.34
Sucursal Centro,7 Up,2022,10,2072,2802220.61,1926422.36
Sucursal Centro,Pepsi,2022,10,7319,17695397.93,14006733.4
Sucursal Sur,Coca Cola,2022,10,13108,42637948.05,27762998.35
Sucursal Sur,Fanta,2022,10,1253,1333545.02,948957.04
Sucursal Sur,Sprite,2022,10,7038,17283010.32,11681015.9
Sucursal Sur,7 Up,2022,10,2190,3584743.18,2211501.68
Sucursal Sur,Pepsi,2022,10,8615,21371821.13,13289431.87
Sucursal Norte,Coca Cola,2022,11,13231,48892431.75,34502098.8
Sucursal Norte,Fanta,2022,11,1209,1470591.18,902393.88
Sucursal Norte,Sprite,2022,11,6726,15996719.65,12126302.34
Sucursal Norte,7 Up,2022,11,2271,3728589.0,2893093.05
Sucursal Norte,Pepsi,2022,11,7715,17343399.06,11823973.1
Sucursal Centro,Coca Cola,2022,11,12395,41566930.89,32316517.46
Sucursal Centro,Fanta,2022,11,1357,1684300.33,1211830.16
Sucursal Centro,Sprite,2022,11,7084,17567342.25,11583070.19
Sucursal Centro,7 Up,2022,11,2429,4007458.8,2888537.78
Sucursal Centro,Pepsi,2022,11,7310,19171805.12,14534800.84
Sucursal Sur,Coca Cola,2022,11,13024,43573060.66,32223342.21
Sucursal Sur,Fanta,2022,11,1215,1480243.0,894194.81
Sucursal Sur,Sprite,2022,11,6662,14043309.91,10286115.32
Sucursal Sur,7 Up,2022,11,2429,3973161.12,3096261.96
Sucursal Sur,Pepsi,2022,11,7587,19793496.89,14932303.05
Sucursal Norte,Coca Cola,2022,12,11389,40079719.98,25416540.29
Sucursal Norte,Fanta,2022,12,1261,1484976.52,1054999.53
Sucursal Norte,Sprite,2022,12,5876,13552753.95,9780339.99
Sucursal Norte,7 Up,2022,12,2402,3753432.86,2851381.76
Sucursal Norte,Pepsi,2022,12,8659,19415606.85,15509195.12
Sucursal Centro,Coca Cola,2022,12,12598,39117546.03,25606686.42
Sucursal Centro,Fanta,2022,12,1244,1477647.21,1079172.65
Sucursal Centro,Sprite,2022,12,6556,16340571.09,11853086.45
Sucursal Centro,7 Up,2022,12,2343,3339697.18,2195894.58
Sucursal Centro,Pepsi,2022,12,8093,20360209.15,14654218.01
Sucursal Sur,Coca Cola,2022,12,10926,38848968.05,29029381.0
Sucursal Sur,Fanta,2022,12,1291,1522490.59,1217761.3
Sucursal Sur,Sprite,2022,12,6378,15978565.29,11205676.49
Sucursal Sur,7 Up,2022,12,2091,3112416.46,2372553.99
Sucursal Sur,Pepsi,2022,12,8289,20010343.4,15908505.8
Sucursal Norte,Coca Cola,2023,1,14404,63878301.93,46366509.31
Sucursal Norte,Fanta,2023,1,981,830768.18,602765.58
Sucursal Norte,Sprite,2023,1,5490,15175420.81,9878013.95
Sucursal Norte,7 Up,2023,1,3549,4821950.08,3460047.91
Sucursal Norte,Pepsi,2023,1,8520,24891239.6,15017858.23
Sucursal Centro,Coca Cola,2023,1,14557,59038866.78,43805182.76
Sucursal Centro,Fanta,2023,1,961,907233.17,656326.14
Sucursal Centro,Sprite,2023,1,6275,15520511.31,12178017.6
Sucursal Centro,7 Up,2023,1,3432,5311168.43,3290508.88
Sucursal Centro,Pepsi,2023,1,7261,21406812.23,16618177.92
Sucursal Sur,Coca Cola,2023,1,12230,56446643.31,37189306.08
Sucursal Sur,Fanta,2023,1,968,839081.63,641110.26
Sucursal Sur,Sprite,2023,1,5577,14504937.83,9606801.81
Sucursal Sur,7 Up,2023,1,3600,5622474.72,3945968.16
Sucursal Sur,Pepsi,2023,1,8658,27133540.42,20202186.75
Sucursal Norte,Coca Cola,2023,2,13989,62083055.53,44464466.47
Sucursal Norte,Fanta,2023,2,1108,1056785.82,728982.68
Sucursal Norte,Sprite,2023,2,5502,12841010.99,9707744.86
Sucursal Norte,7 Up,2023,2,3078,4456765.85,3089994.62
Sucursal Norte,Pepsi,2023,2,7741,22921618.26,17264430.35
Sucursal Centro,Coca Cola,2023,2,13139,52801622.82,40066218.53
Sucursal Centro,Fanta,2023,2,982,929520.84,650906.97
Sucursal Centro,Sprite,2023,2,5477,12919872.23,8883587.35
Sucursal Centro,7 Up,2023,2,3530,5791819.89,3500365.66
Sucursal Centro,Pepsi,2023,2,7851,23936554.89,15410212.92
Sucursal Sur,Coca Cola,2023,2,14164,62746002.31,48001800.8
Sucursal Sur,Fanta,2023,2,950,918778.73,705696.86
Sucursal Sur,Sprite,2023,2,5676,13364099.6,10207151.06
Sucursal Sur,7 Up,2023,2,3363,5097795.54,3093641.26
Sucursal Sur,Pepsi,2023,2,8703,26207897.46,17617931.03
Sucursal Norte,Coca Cola,2023,3,13700,64811274.31,45217932.28
Sucursal Norte,Fanta,2023,3,1077,1074290.34,737903.86
Sucursal Norte,Sprite,2023,3,5641,14487290.58,8951454.67
Sucursal Norte,7 Up,2023,3,3038,4598022.58,3182191.24
Sucursal Norte,Pepsi,2023,3,8134,22486230.2,17484152.98
Sucursal Centro,Coca Cola,2023,3,13382,60003743.02,38740374.31
Sucursal Centro,Fanta,2023,3,1042,998428.23,706743.7
Sucursal Centro,Sprite,2023,3,5666,15562597.33,9993722.5
Sucursal Centro,7 Up,2023,3,3554,5169761.02,3462408.43
Sucursal Centro,Pepsi,2023,3,7306,20818538.94,14869022.67
Sucursal Sur,Coca Cola,2023,3,12467,56886290.13,36105773.95
Sucursal Sur,Fanta,2023,3,963,946920.36,644063.4
Sucursal Sur,Sprite,2023,3,5449,14340886.76,9476165.65
Sucursal Sur,7 Up,2023,3,3487,5494342.36,3677099.81
Sucursal Sur,Pepsi,2023,3,8423,27204439.43,20018149.32
Sucursal Norte,Coca Cola,2023,4,13603,62400913.06,44211733.92
Sucursal Norte,Fanta,2023,4,1122,1041092.0,743399.97
Sucursal Norte,Sprite,2023,4,5828,15421830.95,9457739.44
Sucursal Norte,7 Up,2023,4,3488,5429240.97,3857015.06
Sucursal Norte,Pepsi,2023,4,8778,27463255.31,21691631.78
Sucursal Centro,Coca Cola,2023,4,12012,48488958.58,35613621.03
Sucursal Centro,Fanta,2023,4,1103,1071424.61,671877.24
Sucursal Centro,Sprite,2023,4,5686,13886644.13,8440563.58
Sucursal Centro,7 Up,2023,4,3228,5052515.23,3602689.49
Sucursal Centro,Pepsi,2023,4,7654,20286944.84,16148600.44
Sucursal Sur,Coca Cola,2023,4,14412,66555219.89,42856381.49
Sucursal Sur,Fanta,2023,4,1005,930371.97,619827.55
Sucursal Sur,Sprite,2023,4,6011,14415107.23,9897213.81
Sucursal Sur,7 Up,2023,4,3157,4491219.23,3545454.72
Sucursal Sur,Pepsi,2023,4,8120,24470617.78,18059583.44
Sucursal Norte,Coca Cola,2023,5,13063,59249169.17,36887536.04
Sucursal Norte,Fanta,2023,5,983,936148.55,570562.49
Sucursal Norte,Sprite,2023,5,5707,14893790.25,10563725.53
Sucursal Norte,7 Up,2023,5,3155,5110826.38,3902825.62
Sucursal Norte,Pepsi,2023,5,8403,23885847.78,17918215.43
Sucursal Centro,Coca Cola,2023,5,12896,59957457.15,47182464.4
Sucursal Centro,Fanta,2023,5,1101,1061091.3,701374.51
Sucursal Centro,Sprite,2023,5,5498,13885017.62,10953269.87
Sucursal Centro,7 Up,2023,5,3166,5163787.05,3117227.73
Sucursal Centro,Pepsi,2023,5,7234,19805432.98,14600582.69
Sucursal Sur,Coca Cola,2023,5,13795,65359084.62,51532004.74
Sucursal Sur,Fanta,2023,5,1114,1093260.58,833160.31
Sucursal Sur,Sprite,2023,5,6273,16492496.69,12709485.81
Sucursal Sur,7 Up,2023,5,3613,5530611.17,3806373.22
Sucursal Sur,Pepsi,2023,5,8567,26770413.01,18694556.14
Sucursal Norte,Coca Cola,2023,6,13051,53173818.61,35230754.18
Sucursal Norte,Fanta,2023,6,951,955696.17,663689.05
Sucursal Norte,Sprite,2023,6,5619,15081900.38,9327622.55
Sucursal Norte,7 Up,2023,6,3493,4936708.65,3096036.89
Sucursal Norte,Pepsi,2023,6,7570,21758450.14,14908240.6
Sucursal Centro,Coca Cola,2023,6,12974,57314268.94,41617811.33
Sucursal Centro,Fanta,2023,6,1068,912809.01,557581.98
Sucursal Centro,Sprite,2023,6,5271,13001647.92,8721400.29
Sucursal Centro,7 Up,2023,6,3600,5156785.91,3420339.91
Sucursal Centro,Pepsi,2023,6,8771,25925683.21,16852365.41
Sucursal Sur,Coca Cola,2023,6,14070,64344134.19,47698538.23
Sucursal Sur,Fanta,2023,6,1058,903145.58,709638.46
Sucursal Sur,Sprite,2023,6,6380,16358439.39,10341832.4
Sucursal Sur,7 Up,2023,6,3624,5939952.53,3636301.86
Sucursal Sur,Pepsi,2023,6,8338,25253149.58,18997021.46
Sucursal Norte,Coca Cola,2023,7,14234,67649419.15,42602013.06
Sucursal Norte,Fanta,2023,7,1076,1015961.14,749508.5
Sucursal Norte,Sprite,2023,7,5657,13554715.79,8877394.73
Sucursal Norte,7 Up,2023,7,3391,5279743.43,4147397.7
Sucursal Norte,Pepsi,2023,7,8721,26828598.84,19391995.23
Sucursal Centro,Coca Cola,2023,7,14630,68261789.11,45291991.32
Sucursal Centro,Fanta,2023,7,1035,895338.03,600715.9
Sucursal Centro,Sprite,2023,7,5837,15825378.79,12577220.92
Sucursal Centro,7 Up,2023,7,3231,5025123.83,3305659.27
Sucursal Centro,Pepsi,2023,7,7257,21208036.6,12973297.45
Sucursal Sur,Coca Cola,2023,7,14447,61680980.95,48079068.81
Sucursal Sur,Fanta,2023,7,1119,1051111.46,792484.26
Sucursal Sur,Sprite,2023,7,5859,15395044.09,11316057.17
Sucursal Sur,7 Up,2023,7,3105,4596833.85,2803632.44
Sucursal Sur,Pepsi,2023,7,7670,20902533.41,14607568.51
Sucursal Norte,Coca Cola,2023,8,13446,63823283.43,41298798.42
Sucursal Norte,Fanta,2023,8,1082,1025150.25,682348.89
Sucursal Norte,Sprite,2023,8,5532,14832346.3,10706878.62
Sucursal Norte,7 Up,2023,8,3266,5098306.62,3646275.43
Sucursal Norte,Pepsi,2023,8,7847,21010851.95,16220535.82
Sucursal Centro,Coca Cola,2023,8,14279,57281082.15,44796934.57
Sucursal Centro,Fanta,2023,8,1008,961646.1,727393.66
Sucursal Centro,Sprite,2023,8,6000,16149058.38,10451938.61
Sucursal Centro,7 Up,2023,8,3342,5026688.07,3511344.92
Sucursal Centro,Pepsi,2023,8,8341,23795382.55,18072665.45
Sucursal Sur,Coca Cola,2023,8,13256,57432437.65,35165356.43
Sucursal Sur,Fanta,2023,8,1040,983535.1,677229.78
Sucursal Sur,Sprite,2023,8,5550,13414510.18,10713157.22
Sucursal Sur,7 Up,2023,8,3530,5459453.59,4262684.28
Sucursal Sur,Pepsi,2023,8,8793,28052075.97,22061637.87
Sucursal Norte,Coca Cola,2023,9,13474,63272848.74,43993566.65
Sucursal Norte,Fanta,2023,9,958,939499.56,639602.92
Sucursal Norte,Sprite,2023,9,5844,16174831.1,11609676.38
Sucursal Norte,7 Up,2023,9,3540,5151058.09,3878803.52
Sucursal Norte,Pepsi,2023,9,8267,25739305.37,16688376.13
Sucursal Centro,Coca Cola,2023,9,14493,61891883.38,39240450.21
Sucursal Centro,Fanta,2023,9,963,803741.21,526334.99
Sucursal Centro,Sprite,2023,9,5913,15109158.96,9484233.12
Sucursal Centro,7 Up,2023,9,3061,4482560.83,2826355.82
Sucursal Centro,Pepsi,2023,9,8050,23501892.09,14502186.25
Sucursal Sur,Coca Cola,2023,9,13051,60200428.33,42908692.32
Sucursal Sur,Fanta,2023,9,999,882798.37,573823.56
Sucursal Sur,Sprite,2023,9,5841,13886424.62,10368560.46
Sucursal Sur,7 Up,2023,9,3154,4774398.12,3089644.17
Sucursal Sur,Pepsi,2023,9,7934,22679984.7,17955862.76
Sucursal Norte,Coca Cola,2023,10,14403,58090471.01,44122782.91
Sucursal Norte,Fanta,2023,10,999,918840.19,576582.36
Sucursal Norte,Sprite,2023,10,6159,16555259.2,12619998.67
Sucursal Norte,7 Up,2023,10,3485,4729004.21,2882331.88
Sucursal Norte,Pepsi,2023,10,8736,26763789.6,20822265.34
Sucursal Centro,Coca Cola,2023,10,14385,68036739.8,48963591.84
Sucursal Centro,Fanta,2023,10,1050,952034.39,681881.55
Sucursal Centro,Sprite,2023,10,5856,13841958.27,10993989.31
Sucursal Centro,7 Up,2023,10,3673,5222821.82,3827150.47
Sucursal Centro,Pepsi,2023,10,7465,23535311.81,14238995.73
Sucursal Sur,Coca Cola,2023,10,14089,67399331.66,51151372.4
Sucursal Sur,Fanta,2023,10,945,799458.73,561646.32
Sucursal Sur,Sprite,2023,10,6198,15008446.19,10991478.83
Sucursal Sur,7 Up,2023,10,3639,5324988.89,3291565.05
Sucursal Sur,Pepsi,2023,10,7912,23294758.87,16488863.99
Sucursal Norte,Coca Cola,2023,11,13097,57846183.44,39227745.36
Sucursal Norte,Fanta,2023,11,931,932320.3,614807.43
Sucursal Norte,Sprite,2023,11,6194,14628207.37,10880247.18
Sucursal Norte,7 Up,2023,11,3309,5063636.93,3985479.64
Sucursal Norte,Pepsi,2023,11,8421,25329266.39,19324776.79
Sucursal Centro,Coca Cola,2023,11,14638,67695851.69,52729684.94
Sucursal Centro,Fanta,2023,11,931,813048.58,613301.46
Sucursal Centro,Sprite,2023,11,5722,13881320.51,8790997.5
Sucursal Centro,7 Up,2023,11,3152,4382344.54,3347998.68
Sucursal Centro,Pepsi,2023,11,8452,23918304.44,14356815.28
Sucursal Sur,Coca Cola,2023,11,12377,52271552.97,34302988.81
Sucursal Sur,Fanta,2023,11,972,948465.71,669449.16
Sucursal Sur,Sprite,2023,11,5269,12728378.67,9754772.88
Sucursal Sur,7 Up,2023,11,3331,5019592.36,3622372.29
Sucursal Sur,Pepsi,2023,11,7439,21411403.12,15461975.21
Sucursal Norte,Coca Cola,2023,12,13823,59088014.83,40911318.01
Sucursal Norte,Fanta,2023,12,1085,988192.46,623629.53
Sucursal Norte,Sprite,2023,12,6162,15839424.37,10974982.04
Sucursal Norte,7 Up,2023,12,3552,5343170.32,4036634.41
Sucursal Norte,Pepsi,2023,12,8258,25782027.2,19803068.22
Sucursal Centro,Coca Cola,2023,12,13077,55504923.8,38978412.54
Sucursal Centro,Fanta,2023,12,1076,924155.91,713580.68
Sucursal Centro,Sprite,2023,12,5265,14495787.18,9093458.85
Sucursal Centro,7 Up,2023,12,3120,4716589.9,3050288.7
Sucursal Centro,Pepsi,2023,12,7702,22586034.63,16716572.54
Sucursal Sur,Coca Cola,2023,12,12960,51333580.29,34377325.86
Sucursal Sur,Fanta,2023,12,969,941592.84,606791.47
Sucursal Sur,Sprite,2023,12,6133,16571989.67,11946644.74
Sucursal Sur,7 Up,2023,12,3688,5875452.2,4079473.51
Sucursal Sur,Pepsi,2023,12,7545,21466313.51,12979695.72
Sucursal Norte,Coca Cola,2024,1,15239,85717370.53,58147349.49
Sucursal Norte,Fanta,2024,1,847,684950.15,527670.68
Sucursal Norte,Sprite,2024,1,4865,14543052.4,9925421.37
Sucursal Norte,7 Up,2024,1,5099,7494545.58,5466766.58
Sucursal Norte,Pepsi,2024,1,8739,29254270.81,20237885.35
Sucursal Centro,Coca Cola,2024,1,14473,78477256.93,59420939.64
Sucursal Centro,Fanta,2024,1,892,641767.75,405665.06
Sucursal Centro,Sprite,2024,1,5273,13675082.2,8505377.04
Sucursal Centro,7 Up,2024,1,4748,6667739.62,4028285.38
Sucursal Centro,Pepsi,2024,1,8089,26904367.41,21074144.42
Sucursal Sur,Coca Cola,2024,1,13811,74657847.49,50200965.64
Sucursal Sur,Fanta,2024,1,811,580372.59,388024.7
Sucursal Sur,Sprite,2024,1,4968,14818758.56,9177427.32
Sucursal Sur,7 Up,2024,1,5083,7143721.28,4985401.73
Sucursal Sur,Pepsi,2024,1,7754,25806017.26,18614431.06
Sucursal Norte,Coca Cola,2024,2,13867,82948608.3,60004293.53
Sucursal Norte,Fanta,2024,2,810,614643.97,435708.26
Sucursal Norte,Sprite,2024,2,4754,13324511.29,8681567.75
Sucursal Norte,7 Up,2024,2,4976,7695631.48,4721409.39
Sucursal Norte,Pepsi,2024,2,7579,24310758.48,15339018.65
Sucursal Centro,Coca Cola,2024,2,16082,100598633.4,80470923.16
Sucursal Centro,Fanta,2024,2,773,592944.51,373173.68
Sucursal Centro,Sprite,2024,2,5714,15236064.82,11825020.64
Sucursal Centro,7 Up,2024,2,4852,7537162.95,5661269.26
Sucursal Centro,Pepsi,2024,2,8399,32084812.73,24064258.02
Sucursal Sur,Coca Cola,2024,2,13328,72628093.69,53594168.66
Sucursal Sur,Fanta,2024,2,878,609571.24,456683.25
Sucursal Sur,Sprite,2024,2,4906,12655363.17,8565150.83
Sucursal Sur,7 Up,2024,2,4897,7337036.84,5660935.79
Sucursal Sur,Pepsi,2024,2,8464,31724303.91,20526329.17
Sucursal Norte,Coca Cola,2024,3,13287,75443581.6,58931438.42
Sucursal Norte,Fanta,2024,3,763,578373.01,456583.13
Sucursal Norte,Sprite,2024,3,5326,13345439.43,10668898.85
Sucursal Norte,7 Up,2024,3,4670,7518759.14,5698282.95
Sucursal Norte,Pepsi,2024,3,7961,28666957.39,20693153.38
Sucursal Centro,Coca Cola,2024,3,13709,82594277.25,60881001.98
Sucursal Centro,Fanta,2024,3,820,548627.67,349956.43
Sucursal Centro,Sprite,2024,3,4777,12446398.6,8298676.68
Sucursal Centro,7 Up,2024,3,5243,8013783.68,5456010.87
Sucursal Centro,Pepsi,2024,3,7708,25090786.53,15630616.18
Sucursal Sur,Coca Cola,2024,3,13222,75208299.64,58686123.15
Sucursal Sur,Fanta,2024,3,892,701322.11,503545.46
Sucursal Sur,Sprite,2024,3,5166,13503470.61,8246855.42
Sucursal Sur,7 Up,2024,3,4985,7450693.15,5583286.41
Sucursal Sur,Pepsi,2024,3,7542,24263545.73,17917072.31
Sucursal Norte,Coca Cola,2024,4,13717,76569157.24,56147009.58
Sucursal Norte,Fanta,2024,4,897,606506.5,484846.21
Sucursal Norte,Sprite,2024,4,4814,13048433.31,9695273.83
Sucursal Norte,7 Up,2024,4,4756,7547441.1,5997746.73
Sucursal Norte,Pepsi,2024,4,7486,24426458.15,16894389.46
Sucursal Centro,Coca Cola,2024,4,14357,84026250.85,51425080.58
Sucursal Centro,Fanta,2024,4,816,618076.58,375553.91
Sucursal Centro,Sprite,2024,4,5504,15469634.88,10460919.81
Sucursal Centro,7 Up,2024,4,4941,8005292.18,5337665.08
Sucursal Centro,Pepsi,2024,4,8786,34037770.2,26637424.48
Sucursal Sur,Coca Cola,2024,4,15487,95137164.05,70647209.13
Sucursal Sur,Fanta,2024,4,810,539212.11,345794.32
Sucursal Sur,Sprite,2024,4,5315,15292387.92,10008033.29
Sucursal Sur,7 Up,2024,4,5266,7304220.96,5242380.51
Sucursal Sur,Pepsi,2024,4,7389,28189829.65,20763893.0
Sucursal Norte,Coca Cola,2024,5,15981,84054864.07,51309880.43
Sucursal Norte,Fanta,2024,5,878,617131.42,477728.78
Sucursal Norte,Sprite,2024,5,5155,12918291.34,8227441.68
Sucursal Norte,7 Up,2024,5,4589,6473970.85,4832800.44
Sucursal Norte,Pepsi,2024,5,7449,25677228.55,18252516.13
Sucursal Centro,Coca Cola,2024,5,14031,86297599.15,56569269.52
Sucursal Centro,Fanta,2024,5,890,665751.34,492101.55
Sucursal Centro,Sprite,2024,5,5100,13983357.92,9677357.37
Sucursal Centro,7 Up,2024,5,5074,8185096.5,6341635.71
Sucursal Centro,Pepsi,2024,5,8558,28669052.01,20988350.48
Sucursal Sur,Coca Cola,2024,5,15481,87453611.94,67773494.58
Sucursal Sur,Fanta,2024,5,778,526968.63,328501.78
Sucursal Sur,Sprite,2024,5,5012,14266569.68,10225763.05
Sucursal Sur,7 Up,2024,5,4890,6918269.21,5162394.49
Sucursal Sur,Pepsi,2024,5,7855,28989921.48,20748059.72
Sucursal Norte,Coca Cola,2024,6,14629,86712304.8,67981836.34
Sucursal Norte,Fanta,2024,6,824,572722.02,444180.04
Sucursal Norte,Sprite,2024,6,5576,13962781.94,10192584.31
Sucursal Norte,7 Up,2024,6,5120,8426467.57,5823906.5
Sucursal Norte,Pepsi,2024,6,7936,26953073.57,16587633.99
Sucursal Centro,Coca Cola,2024,6,15089,92154041.56,55648349.66
Sucursal Centro,Fanta,2024,6,744,532474.04,371581.88
Sucursal Centro,Sprite,2024,6,5756,15903388.87,11395401.95
Sucursal Centro,7 Up,2024,6,4873,7084277.75,4622135.3
Sucursal Centro,Pepsi,2024,6,8440,31341517.45,19507662.83
Sucursal Sur,Coca Cola,2024,6,13542,73498614.36,58167584.54
Sucursal Sur,Fanta,2024,6,878,679742.52,451308.04
Sucursal Sur,Sprite,2024,6,5621,15027425.62,11973509.88
Sucursal Sur,7 Up,2024,6,5206,7535321.07,5005861.4
Sucursal Sur,Pepsi,2024,6,7721,25563546.03,16819695.86
