Sucursal,Producto,Año,Mes,Unidades_vendidas,Ingreso_total,Costo_total
Sucursal Sur,Cabernet Sauvignon,2022,1,6118,27714606.89,21630956.23
Sucursal Sur,Merlot,2022,1,4039,11029511.58,8044575.54
Sucursal Sur,Pinot Noir,2022,1,4208,25200938.65,19952128.75
Sucursal Sur,Chardonnay,2022,1,5730,24028267.22,17634554.9
Sucursal Sur,Sauvignon Blanc,2022,1,3420,10125984.2,6592214.63
Sucursal Norte,Cabernet Sauvignon,2022,2,6470,25979258.22,19008032.43
Sucursal Norte,Merlot,2022,2,4012,11024942.22,7753910.48
Sucursal Norte,Pinot Noir,2022,2,4701,28188000.6,19655709.87
Sucursal Norte,Chardonnay,2022,2,5419,21123780.71,13097709.01
Sucursal Norte,Sauvignon Blanc,2022,2,3153,10770649.26,8435704.68
Sucursal Centro,Cabernet Sauvignon,2022,2,6470,30673895.04,21714501.37
Sucursal Centro,Merlot,2022,2,4101,11647962.43,7636391.81
Sucursal Centro,Pinot Noir,2022,2,4195,27293048.7,20885638.32
Sucursal Centro,Chardonnay,2022,2,5942,24996674.78,19150157.61
Sucursal Centro,Sauvignon Blanc,2022,2,3273,11187016.07,8198693.3
Sucursal Sur,Cabernet Sauvignon,2022,2,6227,24808534.05,17942696.88
Sucursal Sur,Merlot,2022,2,3796,12124793.53,8011187.28
Sucursal Sur,Pinot Noir,2022,2,4611,24919831.73,17157072.67
Sucursal Sur,Chardonnay,2022,2,5747,24551776.7,15248921.72
Sucursal Sur,Sauvignon Blanc,2022,2,3314,11302103.35,8267808.62
Sucursal Norte,Cabernet Sauvignon,2022,3,6636,30265255.54,23386836.2
Sucursal Norte,Merlot,2022,3,3761,11476828.52,7088509.44
Sucursal Norte,Pinot Noir,2022,3,4168,27037893.39,19430062.35
Sucursal Norte,Chardonnay,2022,3,5625,24916161.15,15942239.34
Sucursal Norte,Sauvignon Blanc,2022,3,3191,9931182.23,7308032.81
Sucursal Centro,Cabernet Sauvignon,2022,3,5646,25450249.45,20069591.37
Sucursal Centro,Merlot,2022,3,3680,10120380.21,6964339.51
Sucursal Centro,Pinot Noir,2022,3,4030,22384419.3,16924056.61
Sucursal Centro,Chardonnay,2022,3,5741,22673118.14,15805606.25
Sucursal Centro,Sauvignon Blanc,2022,3,3313,10143551.35,6565291.18
Sucursal Sur,Cabernet Sauvignon,2022,3,5533,25041401.27,16020083.6
Sucursal Sur,Merlot,2022,3,4061,11901601.68,9386817.8
Sucursal Sur,Pinot Noir,2022,3,4107,24382776.59,15687948.01
Sucursal Sur,Chardonnay,2022,3,5828,23585300.08,15335976.62
Sucursal Sur,Sauvignon Blanc,2022,3,3574,10705012.67,7079140.52
Sucursal Norte,Cabernet Sauvignon,2022,4,6162,24790249.94,16182641.68
Sucursal Norte,Merlot,2022,4,4295,12759622.71,7897395.44
Sucursal Norte,Pinot Noir,2022,4,4506,24947102.31,16321637.53
Sucursal Norte,Chardonnay,2022,4,5096,19684168.78,13495336.57
Sucursal Norte,Sauvignon Blanc,2022,4,3806,11450311.44,8637720.7
Sucursal Centro,Cabernet Sauvignon,2022,4,5447,22665331.13,17321288.02
Sucursal Centro,Merlot,2022,4,3975,12636480.65,8463281.26
Sucursal Centro,Pinot Noir,2022,4,4049,22334156.75,15522769.05
Sucursal Centro,Chardonnay,2022,4,5419,21632926.39,17296123.84
Sucursal Centro,Sauvignon Blanc,2022,4,3668,10719883.23,7022969.35
Sucursal Sur,Cabernet Sauvignon,2022,4,5781,27109336.42,16851015.43
Sucursal Sur,Merlot,2022,4,4028,12643121.19,8125746.49
Sucursal Sur,Pinot Noir,2022,4,4364,24162149.65,15599193.32
Sucursal Sur,Chardonnay,2022,4,5865,23749284.35,15342117.93
Sucursal Sur,Sauvignon Blanc,2022,4,3655,11978352.44,8208335.93
Sucursal Norte,Cabernet Sauvignon,2022,5,5463,25467852.51,19309649.56
Sucursal Norte,Merlot,2022,5,4028,11488017.23,7335866.43
Sucursal Norte,Pinot Noir,2022,5,4439,26169937.85,20449279.6
Sucursal Norte,Chardonnay,2022,5,5410,21552442.85,13164706.33
Sucursal Norte,Sauvignon Blanc,2022,5,3388,10835137.36,6768145.99
Sucursal Centro,Cabernet Sauvignon,2022,5,6560,26321435.24,17044499.13
Sucursal Centro,Merlot,2022,5,3974,11447783.05,6902515.8
Sucursal Centro,Pinot Noir,2022,5,4736,28205589.37,21548782.47
Sucursal Centro,Chardonnay,2022,5,5297,19229446.5,14479779.53
Sucursal Centro,Sauvignon Blanc,2022,5,3650,10596667.95,6783868.02
Sucursal Sur,Cabernet Sauvignon,2022,5,6515,30839878.73,24523267.71
Sucursal Sur,Merlot,2022,5,4166,13148015.71,10208519.16
Sucursal Sur,Pinot Noir,2022,5,4441,26821220.12,19677914.74
Sucursal Sur,Chardonnay,2022,5,5452,21454413.36,13656997.72
Sucursal Sur,Sauvignon Blanc,2022,5,3342,11239350.61,7811648.48
Sucursal Norte,Cabernet Sauvignon,2022,6,6503,28461270.52,19345711.56
Sucursal Norte,Merlot,2022,6,4104,11477310.81,8852168.08
Sucursal Norte,Pinot Noir,2022,6,4734,26473837.93,19145513.54
Sucursal Norte,Chardonnay,2022,6,5236,19677471.92,14299069.2
Sucursal Norte,Sauvignon Blanc,2022,6,3298,9422376.72,7151017.11
Sucursal Centro,Cabernet Sauvignon,2022,6,6244,27745916.99,17404562.99
Sucursal Centro,Merlot,2022,6,3889,11522118.19,9070551.75
Sucursal Centro,Pinot Noir,2022,6,4114,22955775.45,14018075.15
Sucursal Centro,Chardonnay,2022,6,4948,19770721.77,13345608.19
Sucursal Centro,Sauvignon Blanc,2022,6,3369,9587657.62,6341624.12
Sucursal Sur,Cabernet Sauvignon,2022,6,6599,31180912.35,23139674.95
Sucursal Sur,Merlot,2022,6,4370,13279832.85,8426657.39
Sucursal Sur,Pinot Noir,2022,6,4546,25712740.17,19609067.57
Sucursal Sur,Chardonnay,2022,6,5554,20885871.29,13435118.13
Sucursal Sur,Sauvignon Blanc,2022,6,3173,9922169.0,7811648.15
Sucursal Norte,Cabernet Sauvignon,2022,7,6513,29462991.37,23294735.06
Sucursal Norte,Merlot,2022,7,3949,12169421.63,8277722.48
Sucursal Norte,Pinot Noir,2022,7,4642,27153378.14,20441980.59
Sucursal Norte,Chardonnay,2022,7,5951,23871293.01,18468720.54
Sucursal Norte,Sauvignon Blanc,2022,7,3649,10995214.47,8516769.48
Sucursal Centro,Cabernet Sauvignon,2022,7,5993,25844304.2,18433563.32
Sucursal Centro,Merlot,2022,7,3782,10298722.91,7018580.29
Sucursal Centro,Pinot Noir,2022,7,4170,22637131.75,15711913.51
Sucursal Centro,Chardonnay,2022,7,5806,24082906.82,17807984.08
Sucursal Centro,Sauvignon Blanc,2022,7,3332,10446609.14,7600629.8
Sucursal Sur,Cabernet Sauvignon,2022,7,5924,23714906.04,18517409.85
Sucursal Sur,Merlot,2022,7,3967,13162431.35,10078257.15
Sucursal Sur,Pinot Noir,2022,7,4646,26577418.97,19237106.95
Sucursal Sur,Chardonnay,2022,7,5610,24486819.02,17033151.77
Sucursal Sur,Sauvignon Blanc,2022,7,3472,9942669.38,6513468.24
Sucursal Norte,Cabernet Sauvignon,2022,8,5837,27057220.28,19473522.37
Sucursal Norte,Merlot,2022,8,4310,13260126.71,10126748.15
Sucursal Norte,Pinot Noir,2022,8,3897,23936064.14,16011558.13
Sucursal Norte,Chardonnay,2022,8,5000,21696566.02,14405567.26
Sucursal Norte,Sauvignon Blanc,2022,8,3216,11083652.79,7469901.97
Sucursal Centro,Cabernet Sauvignon,2022,8,5678,23729542.28,14357332.12
Sucursal Centro,Merlot,2022,8,3785,10588224.53,8455696.73
Sucursal Centro,Pinot Noir,2022,8,4322,26262414.19,18864727.67
Sucursal Centro,Chardonnay,2022,8,4986,21906981.97,17469771.56
Sucursal Centro,Sauvignon Blanc,2022,8,3569,11039047.96,7744438.44
Sucursal Sur,Cabernet Sauvignon,2022,8,5447,24381357.87,18084587.22
Sucursal Sur,Merlot,2022,8,4088,12801500.74,8644021.32
Sucursal Sur,Pinot Noir,2022,8,4481,24170247.63,18691540.95
Sucursal Sur,Chardonnay,2022,8,5333,20453559.4,15253850.08
Sucursal Sur,Sauvignon Blanc,2022,8,3215,10086889.71,6601568.72
Sucursal Norte,Cabernet Sauvignon,2022,9,5935,24872673.88,19519144.37
Sucursal Norte,Merlot,2022,9,4062,12405864.66,9720270.85
Sucursal Norte,Pinot Noir,2022,9,4607,28385405.16,21782815.02
Sucursal Norte,Chardonnay,2022,9,5654,23211446.45,16983790.5
Sucursal Norte,Sauvignon Blanc,2022,9,3463,10487064.4,8300919.21
Sucursal Centro,Cabernet Sauvignon,2022,9,6137,24562356.39,17270081.61
Sucursal Centro,Merlot,2022,9,3660,12017306.07,8617539.06
Sucursal Centro,Pinot Noir,2022,9,4443,28198929.56,20867721.94
Sucursal Centro,Chardonnay,2022,9,5454,20233223.9,14108186.28
Sucursal Centro,Sauvignon Blanc,2022,9,3782,13017245.02,9181032.99
Sucursal Sur,Cabernet Sauvignon,2022,9,6408,25399885.79,16048959.13
Sucursal Sur,Merlot,2022,9,4037,11453240.75,8459194.73
Sucursal Sur,Pinot Noir,2022,9,4165,24425047.4,15946495.58
Sucursal Sur,Chardonnay,2022,9,5667,23717131.62,14464361.5
Sucursal Sur,Sauvignon Blanc,2022,9,3229,9622069.17,6415082.71
Sucursal Norte,Cabernet Sauvignon,2022,10,5907,24964189.9,19830623.29
Sucursal Norte,Merlot,2022,10,3986,12854944.84,8812684.0
Sucursal Norte,Pinot Noir,2022,10,4230,26096364.88,17854937.44
Sucursal Norte,Chardonnay,2022,10,4918,21185388.14,15848718.17
Sucursal Norte,Sauvignon Blanc,2022,10,3394,11661323.05,8619586.03
Sucursal Centro,Cabernet Sauvignon,2022,10,6493,27533063.24,18446881.47
Sucursal Centro,Merlot,2022,10,4279,13858804.81,10280649.81
Sucursal Centro,Pinot Noir,2022,10,4732,29794328.85,21074447.45
Sucursal Centro,Chardonnay,2022,10,5623,22173432.69,17560564.49
Sucursal Centro,Sauvignon Blanc,2022,10,3755,11355376.43,7007873.44
Sucursal Sur,Cabernet Sauvignon,2022,10,5875,25734926.24,18805283.94
Sucursal Sur,Merlot,2022,10,3644,10044506.82,6640965.89
Sucursal Sur,Pinot Noir,2022,10,4532,24442835.92,17659470.18
Sucursal Sur,Chardonnay,2022,10,5562,20271082.0,13774869.04
Sucursal Sur,Sauvignon Blanc,2022,10,3356,11379590.22,7893029.26
Sucursal Norte,Cabernet Sauvignon,2022,11,6637,26398722.28,19762684.13
Sucursal Norte,Merlot,2022,11,3823,12452857.15,9850009.55
Sucursal Norte,Pinot Noir,2022,11,3999,24192333.16,14907244.88
Sucursal Norte,Chardonnay,2022,11,5208,19178544.57,12921965.23
Sucursal Norte,Sauvignon Blanc,2022,11,3738,11037815.84,6814084.71
Sucursal Centro,Cabernet Sauvignon,2022,11,5811,26040148.81,15843108.93
Sucursal Centro,Merlot,2022,11,4081,12713079.36,9859090.83
Sucursal Centro,Pinot Noir,2022,11,4132,25562629.94,15625886.08
Sucursal Centro,Chardonnay,2022,11,5427,20580988.13,14750742.45
Sucursal Centro,Sauvignon Blanc,2022,11,3506,10100384.52,7765497.98
Sucursal Sur,Cabernet Sauvignon,2022,11,5505,22794964.31,16823839.88
Sucursal Sur,Merlot,2022,11,4021,11334312.25,8087051.03
Sucursal Sur,Pinot Noir,2022,11,4724,29426552.91,18312733.07
Sucursal Sur,Chardonnay,2022,11,4961,19254331.4,14235360.9
Sucursal Sur,Sauvignon Blanc,2022,11,3779,12424397.52,8513832.8
Sucursal Norte,Cabernet Sauvignon,2022,12,5944,24311623.87,16323185.42
Sucursal Norte,Merlot,2022,12,4291,13438290.79,8298542.91
Sucursal Norte,Pinot Noir,2022,12,4111,26059686.0,19215268.37
Sucursal Norte,Chardonnay,2022,12,5663,24567738.09,16145805.38
Sucursal Norte,Sauvignon Blanc,2022,12,3739,12917364.79,10295884.85
Sucursal Centro,Cabernet Sauvignon,2022,12,6420,28746848.43,17309910.76
Sucursal Centro,Merlot,2022,12,4166,11637380.51,8110597.37
Sucursal Centro,Pinot Noir,2022,12,4231,22655573.95,15332054.72
Sucursal Centro,Chardonnay,2022,12,5660,22847443.25,17723441.75
Sucursal Centro,Sauvignon Blanc,2022,12,3251,10376439.42,7794106.54
Sucursal Sur,Cabernet Sauvignon,2022,12,6612,27407508.99,17285037.48
Sucursal Sur,Merlot,2022,12,3653,10064928.14,6690461.63
Sucursal Sur,Pinot Noir,2022,12,4346,24678405.31,15278837.84
Sucursal Sur,Chardonnay,2022,12,5318,19420211.84,13648977.71
Sucursal Sur,Sauvignon Blanc,2022,12,3494,11269914.54,7370068.05
Sucursal Norte,Cabernet Sauvignon,2023,1,6270,32005463.98,22317434.09
Sucursal Norte,Merlot,2023,1,3830,12718826.78,8574065.11
Sucursal Norte,Pinot Noir,2023,1,5111,36228479.94,22855836.93
Sucursal Norte,Chardonnay,2023,1,5925,31453208.06,23922563.15
Sucursal Norte,Sauvignon Blanc,2023,1,3490,13093197.57,9973809.81
Sucursal Centro,Cabernet Sauvignon,2023,1,6479,33303749.86,20520012.48
Sucursal Centro,Merlot,2023,1,4020,13338697.15,9608444.47
Sucursal Centro,Pinot Noir,2023,1,5005,35939105.14,26742472.66
Sucursal Centro,Chardonnay,2023,1,5867,26663633.95,16626940.45
Sucursal Centro,Sauvignon Blanc,2023,1,3362,12029561.09,7862817.95
Sucursal Sur,Cabernet Sauvignon,2023,1,6541,32380041.41,23461339.93
Sucursal Sur,Merlot,2023,1,3922,12627411.75,8359101.41
Sucursal Sur,Pinot Noir,2023,1,4780,34348444.29,22282798.41
Sucursal Sur,Chardonnay,2023,1,5662,28739024.28,21767098.04
Sucursal Sur,Sauvignon Blanc,2023,1,3373,11591972.19,9061675.57
Sucursal Norte,Cabernet Sauvignon,2023,2,6155,29270984.22,19813354.66
Sucursal Norte,Merlot,2023,2,3796,11541723.83,8409842.4
Sucursal Norte,Pinot Noir,2023,2,4840,38330141.94,23501299.34
Sucursal Norte,Chardonnay,2023,2,5942,29093011.43,18119028.32
Sucursal Norte,Sauvignon Blanc,2023,2,3150,9905889.19,6322028.33
Sucursal Centro,Cabernet Sauvignon,2023,2,7017,35353826.84,25329182.8
Sucursal Centro,Merlot,2023,2,3824,11783236.26,9236995.63
Sucursal Centro,Pinot Noir,2023,2,4713,33907147.86,22870783.96
Sucursal Centro,Chardonnay,2023,2,6410,28068026.05,20086603.13
Sucursal Centro,Sauvignon Blanc,2023,2,3771,13208125.08,8097118.75
Sucursal Sur,Cabernet Sauvignon,2023,2,6949,35708652.6,26410851.07
Sucursal Sur,Merlot,2023,2,4054,13497764.65,8335646.32
Sucursal Sur,Pinot Noir,2023,2,5066,35904870.0,22033439.96
Sucursal Sur,Chardonnay,2023,2,6079,31784810.64,21791044.28
Sucursal Sur,Sauvignon Blanc,2023,2,3839,12684850.99,8030680.46
Sucursal Norte,Cabernet Sauvignon,2023,3,6314,34945582.03,24770008.69
Sucursal Norte,Merlot,2023,3,3669,11931530.34,7861285.21
Sucursal Norte,Pinot Noir,2023,3,4991,37456059.87,25600996.25
Sucursal Norte,Chardonnay,2023,3,5795,30672281.2,21835880.34
Sucursal Norte,Sauvignon Blanc,2023,3,3704,12997418.36,10314523.92
Sucursal Centro,Cabernet Sauvignon,2023,3,7060,39186488.97,27687397.53
Sucursal Centro,Merlot,2023,3,4161,13320324.15,8503463.91
Sucursal Centro,Pinot Noir,2023,3,5687,46986818.07,33866399.76
Sucursal Centro,Chardonnay,2023,3,5766,30621505.53,21302634.44
Sucursal Centro,Sauvignon Blanc,2023,3,3736,11788107.13,7572016.59
Sucursal Sur,Cabernet Sauvignon,2023,3,6406,30488454.21,20142944.23
Sucursal Sur,Merlot,2023,3,3607,11853462.23,8277559.7
Sucursal Sur,Pinot Noir,2023,3,5428,42262380.96,26850014.89
Sucursal Sur,Chardonnay,2023,3,6501,28387315.76,20949758.4
Sucursal Sur,Sauvignon Blanc,2023,3,3605,12043481.81,8492079.82
Sucursal Norte,Cabernet Sauvignon,2023,4,7039,33786341.82,26710943.87
Sucursal Norte,Merlot,2023,4,4242,13462463.98,9808794.45
Sucursal Norte,Pinot Noir,2023,4,5196,43650021.41,34557996.43
Sucursal Norte,Chardonnay,2023,4,5523,24798865.11,15910650.26
Sucursal Norte,Sauvignon Blanc,2023,4,3777,12553886.26,9710208.84
Sucursal Centro,Cabernet Sauvignon,2023,4,7296,34361767.69,20971646.53
Sucursal Centro,Merlot,2023,4,4140,12717503.28,8973323.2
Sucursal Centro,Pinot Noir,2023,4,4802,38090344.42,27099541.51
Sucursal Centro,Chardonnay,2023,4,6166,31911580.77,22752904.41
Sucursal Centro,Sauvignon Blanc,2023,4,3563,11259895.38,8291975.05
Sucursal Sur,Cabernet Sauvignon,2023,4,6152,29132182.69,23002895.27
Sucursal Sur,Merlot,2023,4,4106,13088268.0,9846799.86
Sucursal Sur,Pinot Noir,2023,4,5680,42478624.22,29910641.75
Sucursal Sur,Chardonnay,2023,4,5588,26548514.04,20036764.06
Sucursal Sur,Sauvignon Blanc,2023,4,3175,11849781.96,7463600.74
Sucursal Norte,Cabernet Sauvignon,2023,5,6457,35832336.08,23645579.82
Sucursal Norte,Merlot,2023,5,4235,12888425.73,8771759.8
Sucursal Norte,Pinot Noir,2023,5,5670,44264338.23,27604029.09
Sucursal Norte,Chardonnay,2023,5,6130,30987089.75,18655062.62
Sucursal Norte,Sauvignon Blanc,2023,5,3391,12732181.34,9902846.39
Sucursal Centro,Cabernet Sauvignon,2023,5,6343,31195979.7,20526888.79
Sucursal Centro,Merlot,2023,5,3818,12652468.87,9599642.53
Sucursal Centro,Pinot Noir,2023,5,5402,45355121.9,31621033.59
Sucursal Centro,Chardonnay,2023,5,5819,30879343.88,21383616.4
Sucursal Centro,Sauvignon Blanc,2023,5,3303,10516380.04,6861820.78
Sucursal Sur,Cabernet Sauvignon,2023,5,6288,33808452.55,23624361.55
Sucursal Sur,Merlot,2023,5,4100,12779020.97,9783526.28
Sucursal Sur,Pinot Noir,2023,5,4823,33898250.88,25235793.28
Sucursal Sur,Chardonnay,2023,5,5736,26474012.21,18807519.8
Sucursal Sur,Sauvignon Blanc,2023,5,3286,11983362.25,9419877.97
Sucursal Norte,Cabernet Sauvignon,2023,6,6218,34582579.13,26843380.78
Sucursal Norte,Merlot,2023,6,4377,14848628.87,10130955.37
Sucursal Norte,Pinot Noir,2023,6,5313,37668159.37,23022126.08
Sucursal Norte,Chardonnay,2023,6,5719,27049375.24,16262151.98
Sucursal Norte,Sauvignon Blanc,2023,6,3293,11281799.23,6939183.64
Sucursal Centro,Cabernet Sauvignon,2023,6,7025,36983445.33,26788444.66
Sucursal Centro,Merlot,2023,6,3871,12618633.75,9620907.76
Sucursal Centro,Pinot Noir,2023,6,5128,41866464.48,26935730.01
Sucursal Centro,Chardonnay,2023,6,6540,32644251.2,21193994.1
Sucursal Centro,Sauvignon Blanc,2023,6,3691,13928408.42,8865049.61
Sucursal Sur,Cabernet Sauvignon,2023,6,6944,33958530.02,22289570.54
Sucursal Sur,Merlot,2023,6,4033,14301658.08,11170247.64
Sucursal Sur,Pinot Noir,2023,6,5646,44332454.95,28886003.18
Sucursal Sur,Chardonnay,2023,6,6446,30960427.14,23296876.11
Sucursal Sur,Sauvignon Blanc,2023,6,3383,12062674.19,7994046.31
Sucursal Norte,Cabernet Sauvignon,2023,7,6190,33211228.7,25902600.57
Sucursal Norte,Merlot,2023,7,3858,13796380.27,9711108.12
Sucursal Norte,Pinot Noir,2023,7,4906,36318825.09,23150385.58
Sucursal Norte,Chardonnay,2023,7,5537,28249949.38,20497237.63
Sucursal Norte,Sauvignon Blanc,2023,7,3556,11708193.42,8272002.56
Sucursal Centro,Cabernet Sauvignon,2023,7,6157,29772976.91,20415692.44
Sucursal Centro,Merlot,2023,7,4221,15264628.06,9439683.61
Sucursal Centro,Pinot Noir,2023,7,5580,40856054.55,26750409.84
Sucursal Centro,Chardonnay,2023,7,6275,29326478.75,17996194.71
Sucursal Centro,Sauvignon Blanc,2023,7,3579,12472823.26,7488081.58
Sucursal Sur,Cabernet Sauvignon,2023,7,7015,33699483.17,20262297.48
Sucursal Sur,Merlot,2023,7,4290,15002672.14,9653061.66
Sucursal Sur,Pinot Noir,2023,7,4666,38335604.98,29099809.63
Sucursal Sur,Chardonnay,2023,7,5670,28200043.7,19032101.09
Sucursal Sur,Sauvignon Blanc,2023,7,3500,12064993.9,9222519.1
Sucursal Norte,Cabernet Sauvignon,2023,8,7280,37082781.25,23734887.85
Sucursal Norte,Merlot,2023,8,3724,12848879.28,9635541.33
Sucursal Norte,Pinot Noir,2023,8,5605,42917362.67,28401467.02
Sucursal Norte,Chardonnay,2023,8,5586,28507658.95,22437678.74
Sucursal Norte,Sauvignon Blanc,2023,8,3530,13422252.26,8702995.99
Sucursal Centro,Cabernet Sauvignon,2023,8,6119,29810974.32,23207948.3
Sucursal Centro,Merlot,2023,8,4255,12973609.66,9905124.89
Sucursal Centro,Pinot Noir,2023,8,5596,42220590.12,25342374.14
Sucursal Centro,Chardonnay,2023,8,6059,27668166.74,19655623.11
Sucursal Centro,Sauvignon Blanc,2023,8,3774,12955670.19,8800420.89
Sucursal Sur,Cabernet Sauvignon,2023,8,6407,32656207.82,20970171.01
Sucursal Sur,Merlot,2023,8,3920,14133913.17,9421014.32
Sucursal Sur,Pinot Noir,2023,8,5345,38120238.86,23498983.2
Sucursal Sur,Chardonnay,2023,8,6434,32267995.06,19528873.24
Sucursal Sur,Sauvignon Blanc,2023,8,3606,13146568.52,8479663.71
Sucursal Norte,Cabernet Sauvignon,2023,9,6498,30479903.78,22037463.09
Sucursal Norte,Merlot,2023,9,3831,13118011.27,10293145.52
Sucursal Norte,Pinot Noir,2023,9,5690,47059114.95,30136314.19
Sucursal Norte,Chardonnay,2023,9,5398,25907113.53,16933201.67
Sucursal Norte,Sauvignon Blanc,2023,9,3360,11021909.37,6884786.74
Sucursal Centro,Cabernet Sauvignon,2023,9,6122,32386169.61,20580854.41
Sucursal Centro,Merlot,2023,9,3754,13554142.13,10244150.01
Sucursal Centro,Pinot Noir,2023,9,4825,38918502.26,24412490.33
Sucursal Centro,Chardonnay,2023,9,5486,27734988.45,17112759.25
Sucursal Centro,Sauvignon Blanc,2023,9,3338,10753023.08,7865280.23
Sucursal Sur,Cabernet Sauvignon,2023,9,6447,30152319.64,23532321.69
Sucursal Sur,Merlot,2023,9,3927,12990198.58,7979435.63
Sucursal Sur,Pinot Noir,2023,9,4791,37637231.02,26615788.05
Sucursal Sur,Chardonnay,2023,9,6270,28974387.04,23102296.45
Sucursal Sur,Sauvignon Blanc,2023,9,3519,11994431.23,8321717.93
Sucursal Norte,Cabernet Sauvignon,2023,10,7270,36629467.94,27449314.29
Sucursal Norte,Merlot,2023,10,4353,14194377.32,8856988.61
Sucursal Norte,Pinot Noir,2023,10,5134,40719168.93,29716002.89
Sucursal Norte,Chardonnay,2023,10,6265,32305728.64,24013978.08
Sucursal Norte,Sauvignon Blanc,2023,10,3747,12826641.44,9254687.08
Sucursal Centro,Cabernet Sauvignon,2023,10,6919,35490149.05,22156765.58
Sucursal Centro,Merlot,2023,10,3706,12362820.7,7889364.13
Sucursal Centro,Pinot Noir,2023,10,4831,38832734.71,26439347.89
Sucursal Centro,Chardonnay,2023,10,6087,30373441.66,18669090.9
Sucursal Centro,Sauvignon Blanc,2023,10,3687,12979388.21,8023962.32
Sucursal Sur,Cabernet Sauvignon,2023,10,6372,31842229.8,23124267.36
Sucursal Sur,Merlot,2023,10,3885,13144595.36,10105229.79
Sucursal Sur,Pinot Noir,2023,10,5004,37788397.96,27414297.28
Sucursal Sur,Chardonnay,2023,10,5963,28388986.05,22624296.04
Sucursal Sur,Sauvignon Blanc,2023,10,3480,12617134.73,7734106.71
Sucursal Norte,Cabernet Sauvignon,2023,11,6305,32519574.27,24727803.23
Sucursal Norte,Merlot,2023,11,4247,13193931.04,8986394.91
Sucursal Norte,Pinot Noir,2023,11,5505,44664587.38,34557247.37
Sucursal Norte,Chardonnay,2023,11,6100,29444494.96,21041850.69
Sucursal Norte,Sauvignon Blanc,2023,11,3209,10922417.26,8301266.41
Sucursal Centro,Cabernet Sauvignon,2023,11,7248,40078533.77,27159438.38
Sucursal Centro,Merlot,2023,11,3663,11893973.74,7278274.26
Sucursal Centro,Pinot Noir,2023,11,5037,40125215.49,31788500.71
Sucursal Centro,Chardonnay,2023,11,6512,28479282.56,18738869.55
Sucursal Centro,Sauvignon Blanc,2023,11,3518,11995504.08,8677110.89
Sucursal Sur,Cabernet Sauvignon,2023,11,6416,35481416.79,26547316.28
Sucursal Sur,Merlot,2023,11,4372,13301390.22,9482608.84
Sucursal Sur,Pinot Noir,2023,11,4776,34909202.42,24577689.45
Sucursal Sur,Chardonnay,2023,11,5429,28729138.75,22259849.68
Sucursal Sur,Sauvignon Blanc,2023,11,3647,12755673.79,7885898.29
Sucursal Norte,Cabernet Sauvignon,2023,12,6882,36376915.81,25506398.72
Sucursal Norte,Merlot,2023,12,3863,13476719.23,9328847.25
Sucursal Norte,Pinot Noir,2023,12,5657,44308288.16,28357973.58
Sucursal Norte,Chardonnay,2023,12,5799,26293750.83,16815896.93
Sucursal Norte,Sauvignon Blanc,2023,12,3264,12129894.28,9509507.63
Sucursal Centro,Cabernet Sauvignon,2023,12,7315,37438225.61,25680088.63
Sucursal Centro,Merlot,2023,12,3600,11839694.27,8400183.07
Sucursal Centro,Pinot Noir,2023,12,5251,40364892.58,26347472.23
Sucursal Centro,Chardonnay,2023,12,6474,29826257.95,19808791.88
Sucursal Centro,Sauvignon Blanc,2023,12,3802,11859228.09,7677171.18
Sucursal Sur,Cabernet Sauvignon,2023,12,7092,39148144.18,24874207.09
Sucursal Sur,Merlot,2023,12,3616,12888482.7,8576295.58
Sucursal Sur,Pinot Noir,2023,12,5079,42455649.72,28771814.48
Sucursal Sur,Chardonnay,2023,12,5787,29647058.68,21643575.13
Sucursal Sur,Sauvignon Blanc,2023,12,3425,12460092.68,7528749.29
Sucursal Norte,Cabernet Sauvignon,2024,1,6863,45659898.77,30355224.49
Sucursal Norte,Merlot,2024,1,4244,16104001.21,9931559.09
Sucursal Norte,Pinot Noir,2024,1,5637,55094749.07,36850461.48
Sucursal Norte,Chardonnay,2024,1,6358,38318561.59,30459756.07
Sucursal Norte,Sauvignon Blanc,2024,1,3184,12140282.54,8973289.51
Sucursal Centro,Cabernet Sauvignon,2024,1,7137,40502484.36,25775988.52
Sucursal Centro,Merlot,2024,1,4086,14946128.51,11728217.8
Sucursal Centro,Pinot Noir,2024,1,6747,66404182.68,40343982.94
Sucursal Centro,Chardonnay,2024,1,5930,36817735.06,25512099.98
Sucursal Centro,Sauvignon Blanc,2024,1,3685,14081529.54,9537959.96
Sucursal Sur,Cabernet Sauvignon,2024,1,6937,45471033.88,28664088.26
Sucursal Sur,Merlot,2024,1,4173,15038529.51,10949082.46
Sucursal Sur,Pinot Noir,2024,1,6075,57678516.11,41164720.3
Sucursal Sur,Chardonnay,2024,1,6668,37862029.21,24260879.47
Sucursal Sur,Sauvignon Blanc,2024,1,3628,13404504.89,9961018.32
Sucursal Norte,Cabernet Sauvignon,2024,2,7001,43231208.76,32035450.44
Sucursal Norte,Merlot,2024,2,4121,15676585.2,11535653.51
Sucursal Norte,Pinot Noir,2024,2,6212,63281490.83,47155455.09
Sucursal Norte,Chardonnay,2024,2,6078,33864332.91,26915012.84
Sucursal Norte,Sauvignon Blanc,2024,2,3438,12714057.23,9266653.21
Sucursal Centro,Cabernet Sauvignon,2024,2,7072,47050820.16,32615634.47
